ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;LAU
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Laurea Magistrale Ciclo Unico;01;Education;M;3
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;105
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;53
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;F;3
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;M;3
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;197
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;93
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Vecchio Ordinamento;01;Education;F;2
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Vecchio Ordinamento;02;Arts and humanities;F;2
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Vecchio Ordinamento;04;Business, administration and law;F;1
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Vecchio Ordinamento;07;Engineering, manufacturing and construction;F;1
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Vecchio Ordinamento;07;Engineering, manufacturing and construction;M;1
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;F;119
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;M;199
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;F;29
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;M;78
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;F;178
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;M;234
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;F;25
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;M;72
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;4
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;2
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;F;99
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;M;28
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;348
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;296
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;F;1
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;F;159
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;M;103
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;06;Information and Communication Technologies (ICTs);F;16
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;06;Information and Communication Technologies (ICTs);M;126
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;F;7
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;M;36
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;F;152
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;M;53
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;10;Services;F;85
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;10;Services;M;74
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;F;26
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;M;3
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;F;37
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;M;14
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;F;57
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;M;71
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;55
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;49
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;15
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;F;8
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;M;21
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;09;Health and welfare;F;13
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;09;Health and welfare;M;17
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;10;Services;F;7
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;10;Services;M;1
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;72
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;37
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;123
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;56
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;01;Education;F;1495
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;01;Education;M;146
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;F;763
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;M;173
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;1927
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;1537
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;F;1008
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;M;1261
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;F;230
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;M;93
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;F;269
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;M;1436
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;10;Services;F;574
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;10;Services;M;1121
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;01;Education;F;532
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;01;Education;M;56
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;F;1932
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;M;353
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;F;722
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;M;447
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;F;139
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;M;464
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;09;Health and welfare;F;410
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;09;Health and welfare;M;624
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;421
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;304
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;F;1616
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;M;655
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;875
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;440
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;F;137
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;M;153
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;F;469
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;M;474
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;06;Information and Communication Technologies (ICTs);F;44
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;06;Information and Communication Technologies (ICTs);M;318
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;207
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;202
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;F;676
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;M;204
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;10;Services;F;78
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;10;Services;M;159
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;F;697
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;M;350
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;F;524
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;M;259
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;F;203
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;M;122
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;709
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;476
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;41
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;190
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;F;3
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;M;7
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;73
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;107
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;09;Health and welfare;F;100
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;09;Health and welfare;M;60
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;10;Services;F;20
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;10;Services;M;64
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;413
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;199
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;F;50
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;M;15
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;504
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;238
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;02;Arts and humanities;F;5
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;02;Arts and humanities;M;3
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;03;Social sciences, journalism and information;F;1
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;03;Social sciences, journalism and information;M;2
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;04;Business, administration and law;F;1
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;04;Business, administration and law;M;1
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;05;Natural sciences, mathematics and statistics;F;2
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;05;Natural sciences, mathematics and statistics;M;1
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;08;Agriculture, forestry, fisheries and veterinary;F;1
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;09;Health and welfare;F;2
2024;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;F;513
2024;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;M;324
2024;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;F;1859
2024;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;M;3930
2024;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;F;409
2024;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;M;206
2024;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;F;2467
2024;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;M;4141
2024;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;F;41
2024;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;M;36
2024;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Vecchio Ordinamento;07;Engineering, manufacturing and construction;M;3
2024;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;212
2024;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;338
